,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
18,6.863894476870721,4.444104739564614,10.623470744128525,6.390076469383611,7.538375578302941,10.47959030240104,100.51554645442067,4.933661740253663,5.7747735241319536,6.061391923218399,2.9346900393864535,7.571276980270501,11.625317117312603,37.03391470858989,9.095502196877009,1.915789119396872,1.8939307668675487,7.447261973224873,2.160834676820832,6.438694666222218,16.767311350066816,7.131620111372233,1.9958397663805847,4.2600410109748434,0.8821673147799152,1.820984170665522,11.187457911678337,15.52366937735713,6.714523685823457,7.300560330433496,3.79859767645283,3.259282341298444,0.7554831816726876,5.254570822022168,14.390407884918735,1.5311103725027493,8.268311178990626,1.2649641986275393,2.174144523222834,2.224887724477892,2.989474631944981,9.393370507801777,3.874901284549621,2.9146655682079308,4.743109698708645,4.643856617598085,3.714183949624001,7.143359006643391,0.9699308683281919,3.91824401455985,2.6767672593592935,4.640367742070464,3.0560627741751287,2.4388528799603355,5.623940998224356,4.65485571531161,2.703868469616254,4.650115024069662,3.2414130687406,1.973062781647039,3.005236732242307,3.917887158190986,2.399068568225363,6.898395175999417,2.060037987867215,3.851702964064768,3.090428245086587,4.89361722397032,1.3400092907846766,1.8514339408298437,1.924676449746364,2.5126100093841996,3.0245542594056447,1.7387184954317136,1.9657078709199756,1.7052000779157086,0.6425189335752343,2.5965254857267173,0.8535121749552126,0.29983574792923967,1.7697719172309445,3.3690804999105723,4.929066052519413
19,4.5149253361648,5.675033006700073,4.821847357206518,3.373485999766847,8.84463793706862,11.403175175058912,106.14816419912955,7.557674938818482,7.86780138471175,2.627306385519111,3.2322182063329112,8.122194211597865,14.200340657749065,29.625751244991122,11.337247191790178,6.557823960035299,1.6342260434834095,3.399554465715548,4.924700143317158,4.216108158697826,9.658072848844498,6.504950671191408,2.9868193542338357,3.393925884185438,2.9126769483063453,4.2018573656844485,6.282941351095808,12.767424275834182,5.775944478988242,2.058990427078151,2.654024643095399,5.554976464361075,5.36715483845797,7.903392488251667,8.719885586898133,8.47570817833193,2.5278480640534737,2.117953225835248,3.985776729555894,3.003334261982287,3.4254388702660132,4.84821865114625,3.808997857842518,0.6163662463283764,3.2770425169350856,1.385914196079357,3.0204994309100366,1.161204321630669,2.8427007383397895,1.2626072184730366,2.9619479366987256,3.569448581024766,3.1108745222433427,1.4601781777390013,1.7514410507530367,1.6327220129739382,3.8668644871504116,3.3913437520586416,2.2396284849447237,4.632279645067051,0.9119251323972399,1.6330511042600973,0.9698228311411713,2.0075060463969163,1.928236592899026,1.0241314819268683,1.9116402388024731,1.1595339044209085,5.133191101810552,3.4366917841037585,2.364834737267284,3.1413424221037025,1.044257118090971,1.9111039982406788,1.2341270518386371,5.350255479213713,2.001645125447257,2.3985874849929094,1.3604062704629003,1.5003444918345135,1.790227520016801,2.265096523476023,0.7859708847839467
20,22.177982765735546,16.38483977133883,5.990803467378994,18.76510952776104,8.610377152657744,14.918104997659748,60.58962164958252,11.040215446773905,2.318013591586866,15.123242435402519,3.7852798883804954,15.140266286741305,19.552105843292406,33.923996135956415,19.163909905962733,5.685332335986469,11.671591981304354,15.663113129909943,20.357425623726407,20.467856341318377,14.613586543885026,9.34365291776688,9.90000466855921,11.877564700298734,10.074915530829223,7.4347656115463145,9.331694932373884,11.554608568792435,19.70295646702074,10.012937201083332,3.5869986169029957,1.5373760979253275,16.93362607687775,19.606041408755722,12.82736293653036,15.266136252585222,16.939521677918417,4.091195999435342,16.073367911095257,13.620295484941794,5.991346359160034,3.727231286795748,2.5960149011414533,8.36582093059099,8.662371838188967,4.6655168306155606,8.252648295314103,5.336175611211498,4.655260305211655,11.67645452509388,8.412753303373378,12.787823590146632,3.8469427817355117,2.8935872267055633,9.801223741205268,8.412612846434047,11.852217378272703,11.826748919324096,6.352654579167174,3.430647909614975,7.77460302923173,10.127146519887098,3.32784357150995,4.572485660137143,7.200847502275398,0.9792910916231502,0.807285453837817,3.510490487463438,3.800838305422271,4.904469101976399,7.244326944257572,5.529536937022611,5.320811363344302,4.240223787229224,2.8761162521708274,2.7786226774818408,11.409382347353814,6.8990302512561,0.6278399285642204,7.389313291456672,7.2741934235003365,3.907992609098927,4.021736031945283
21,9.025564899318143,3.952633450795893,4.340379188704202,5.6939217201784995,3.302638359745482,5.072220697994614,97.17314191424215,1.4839260625367756,4.446053848812914,3.5260553418317895,3.681121907150121,2.951894416029105,6.621780196205417,35.40834868609484,10.487579646581183,5.579250327088457,7.487314352292275,7.8600304903552045,8.512356160896783,11.109381610057028,8.28285811633636,9.126376984976735,6.155975778948032,5.750677890839222,8.655913247198043,6.077192580218178,7.0064964861728924,6.026978318047472,9.673368936146058,1.0506277487694482,5.26603611672646,2.171460786608466,1.347146488678522,1.527226998946407,27.010149340934717,8.91427267960049,5.664634820148316,5.090543281547566,7.856006426814791,2.67544868567827,3.5882396145890327,11.201231079131965,3.806190936306887,4.2509704467058285,5.538505813235269,4.148799997781615,3.0952056161711896,3.7214346304728574,9.273957478894967,2.5636605522058016,0.6604040561192682,6.7018482562550785,3.522597477781358,3.5844739214774752,3.5758569441002144,9.272357706453928,3.364955631662369,1.9479601168000378,3.6048693512785097,1.9885715727887363,3.8190606255433153,1.1488106938920217,3.916083830816446,4.369710886547735,2.9933497835292684,2.98411333498443,1.5292468351327915,4.015886280232206,7.147043046327531,4.286290369508689,4.778272282381976,0.4682921121284433,4.726386570793754,4.794844061793955,0.6525143203105389,5.338816174131476,16.07471726692549,1.15940844181837,2.935766354773671,5.733704697529352,6.4176218432631025,2.613902416704689,2.244660525092664
22,12.409638040912874,3.0741249753610136,7.227879283638788,4.319361555954461,7.223299585678036,7.73348527470859,90.36850482961302,16.443570288829058,8.69113052607294,5.646155783362732,3.4677672465109217,8.779713006967642,17.797643054431568,39.9394467883759,17.39438633923552,8.487161970429312,1.6131376147819285,7.265074579041509,11.518473208899737,8.47287560652323,11.835641944746493,13.12985704458691,3.3470859439102987,5.131275838744539,5.186800371713951,5.5881381949198214,11.214052092719658,18.910445192034047,15.485582984667221,6.540918916775033,1.2231111694763908,5.361734444918182,4.832273628523903,3.76906092032851,23.546050472587766,9.251109209069703,5.64964340137809,6.637963642891808,3.7765949739683102,6.938554315187887,6.829588134180446,4.401229119083802,7.708773692008251,2.0124349986106442,1.7345714535732877,2.5526291389333773,6.597256417111892,2.565586762167946,8.014890558849736,3.08903026042661,2.4880164459440097,2.6851565554124592,3.361578751892543,3.4384622450008737,3.0939541927090315,3.628920894581568,4.5944250616762154,1.274491028950734,1.4041736904527582,3.1052969392029794,3.962020622407585,2.6798283499286266,4.979885193117034,4.268588805174265,1.4582534236530516,1.1404213796600162,0.33420676240768543,5.406851977175361,3.0892275663598685,2.52011897789947,1.0925055961778092,0.7824755502953713,0.9565973036144233,1.4783254021585646,4.140723187776933,1.852360740795392,4.989518727150536,1.7995037981062905,2.5247191323797407,0.18109124787546302,2.3857928317671755,3.0874676232096316,2.4162725676106165
23,1.6227359608239256,5.928179833040341,10.225031987494292,2.551384328876509,9.518577916563075,2.138885820469352,91.15643926388661,9.789763447785651,3.6107579625427553,3.0415565224240733,2.017880857128924,13.310883862055473,7.177891884234084,44.990776462155274,14.651681669834211,9.547443956995926,7.808994286968262,2.5793613905891943,11.947468071079358,2.582427774313752,17.65355387529009,3.2816503971989333,4.425977078431281,4.784933266696151,4.697561720365694,6.531952299653139,11.553642106049343,16.056833959161082,8.285477198928326,9.827480844967925,6.755062436304662,2.0710889563600765,12.316280622746074,8.064522130216563,7.190714181222116,6.729817891814882,4.858088234741983,1.775849301047973,3.789444321698364,7.9941453637136055,11.021636565209175,4.418992029665735,2.612289781134575,8.82016327709109,9.743149694174702,1.87050470005038,1.9259023092322727,4.6147337755777444,5.678469838516764,5.974555654959779,3.73126389897983,8.006515735359375,2.279088606080865,2.8682652805897035,6.243660334932909,12.110329927972867,4.0383655222817545,1.6101730822410754,5.800377771431818,0.641051664924096,2.693786619623554,6.695010739758995,7.838736379505904,2.4274111720870146,3.886641109296678,5.714504222630278,0.7935662437773351,3.62830278898271,3.929029474746151,3.2053691480461066,3.874569102028483,7.7541465282096125,3.425975651299562,1.5832601928893857,3.678206350921635,4.8755282207107165,4.996718076561319,1.2861538740888403,2.2339737593357274,1.745462743851038,3.920315503598194,1.6351971108609593,3.3297847291255738
24,14.236134396020296,11.168708160360957,5.785701842580189,7.768964509406507,7.6439251726944475,6.3024634380061,107.04358136132294,5.990672978267663,0.3727133360666222,2.184864079740173,8.499813738435927,2.2677448945531755,4.786968129006821,19.17149911828968,5.224523613953809,2.601592967075354,1.3701710592986711,7.879126338079164,5.746601296812899,2.7953637209751045,12.02802476211174,0.972539653209464,7.3799409868051296,6.716014397791814,6.024896555577147,6.161149965255523,4.824314934495018,8.8668362206065,5.078674635601048,2.6636703168292675,3.099655867059977,5.859983462102703,4.508589608523278,6.287064831825988,9.432902562544202,4.182949398495326,5.995206891985034,4.541277601325774,6.702404002592338,7.097181516239443,5.3731928549674635,8.705738578731992,0.5889241357333308,0.539602696614594,5.814310688884004,7.850882918205309,2.737542270350386,5.556809106554348,5.038566897408173,2.9640679856749848,3.3998802625569473,4.540190368331744,2.2301397337223707,3.5688536546045966,1.8164363495225522,1.4558701079141576,6.27514337939791,2.05528500819407,2.8858243602668288,0.5775652990227853,1.8018957742086608,0.8204699874429061,2.500312387842637,5.4602747747117215,0.3071324780176989,5.660303528207935,0.299563944979967,1.3789315549205847,2.810486094073051,2.4361903182117257,2.176810741351766,4.310904130809374,5.133258774502474,4.149649776927571,4.846225741153216,1.5055710771122122,2.7662425837450764,4.111172968931951,4.296598426619025,4.086637536177203,3.0820049629065216,4.5291912753040275,3.452489591012104
25,7.996156878273818,7.927724745541968,14.849188251460026,15.810025791891185,15.04329777562502,3.8848812182308943,91.0201829067189,4.656183985736014,5.91898139465007,0.43124380359468767,14.528180210216114,14.548365223273008,18.659940997900783,44.99222195988711,9.509084488559497,7.467407342799697,3.7482318342924037,3.744216777109834,9.756779126498149,1.5771416967528726,16.48755881483834,4.850443172314833,4.570576011010699,12.304066774906484,0.4092216022828969,9.281798758077768,4.228825398219619,8.2695388863591,7.19425486936871,6.235295295136731,3.877492354208854,4.485862633806149,3.79378687199393,7.061099029248236,8.965123613969618,7.227217886228993,4.922780635474,1.1733208502823778,3.1085123312688903,6.551063742695121,3.8624027275223964,5.863724223443592,5.049932801863097,5.724372553319303,4.732199307331404,4.839451408545147,2.910679228122519,2.194884166326083,7.429190982926564,1.3524163505309599,7.402177650795629,9.208749409376386,7.724842761070647,2.319255263503021,3.1813949843038456,2.4274798954995838,2.606297987545383,1.4885867954912766,4.515982461753815,8.060356307454553,4.291149869929259,2.282407211877354,5.052224624334262,3.2127927577427244,3.377215305237029,3.290067840785071,6.218302064805326,3.3916333779546477,1.8773172650203274,4.917860282382527,3.6053696287415153,2.182070219170423,2.434195017542151,3.192062471471643,1.7375677617133156,2.694401355270109,3.8332652179601348,3.0482048825685406,2.4814433083004426,2.896138199815333,4.220359762561792,3.917798077915001,2.470011350153101
26,24.230726289697373,7.233597365515396,8.674878993038163,10.278627725709484,13.318338581560932,25.26209007085152,76.21414796599146,19.24929764030565,15.233654565386294,13.004494183969888,5.747723328321725,8.861731764797291,12.30943957120871,43.47895939949129,16.003367179899158,9.356327239173247,4.154518328327997,11.055687117787626,6.242961432699933,14.355719777290314,15.923360410339553,11.352526769466973,5.07153431371686,8.126106675237917,8.5461782723016,3.302689015424397,10.592534412180084,15.451403522220838,9.128605532928024,8.367319463091134,3.790653286409998,4.182393496672882,7.918142981665499,13.087835778593705,17.923011313097554,13.263255987728668,5.861459856664668,1.6518134189527038,5.1920696546176615,4.470759573119273,4.279860400073397,3.285629324017405,10.791701386686293,1.57542147986739,2.3096954079603114,4.89958829156892,5.3239948030035675,4.548799035540242,13.20064323909604,6.778770064068211,2.8994370846637882,5.456010063866251,4.279727894071246,0.9235492690074152,7.543507849584212,0.9031092434926694,1.3047633943419825,2.2386217620154487,3.969032878149323,1.6497884725877965,6.077476534933016,0.7221440877485678,2.797403058477497,2.9983982852820987,2.839066923090301,1.6765155437178043,7.467104773950393,5.2581008939174705,3.763232692516342,6.1585959383759965,6.3341684603533945,2.832119188377834,5.699607995446139,2.653252196091764,4.4337412264099525,3.49707199166937,1.588579245459469,6.441580949729298,7.844088629932076,3.951415447272755,2.9688766102540507,7.352573475842618,3.5816148518727244
27,8.65387217899001,2.418468654627293,5.937131408983287,8.917797732736602,8.508743513101384,4.920613599208416,109.9113883155132,4.64394964421082,11.401852454205597,1.3537675211204718,6.229386515901168,3.8265550505117494,14.241116960290068,6.665348258028249,4.458799794928362,2.7843282856321667,5.377809770432506,2.345561820089658,1.794096107204157,6.468034321935599,11.478309041593198,1.1969454052076434,6.154603827496711,9.139687476397931,0.5107948583275299,1.2557674757174224,8.056561787211466,7.544567677627233,5.169794278661153,3.3571717049085956,4.756812186407474,6.950834542973502,3.357298486262347,8.8985958760056,2.760305617748824,5.203758242266126,3.3199613349319317,4.813966457801037,2.148930592918292,3.3547107973853434,3.666735506572109,4.59028736962651,5.800218016657784,2.496831271088606,4.504378716847391,1.9725888820085837,2.69028620904182,8.15203042122621,3.9233815373316454,2.552262592358061,1.185406954766825,1.698361488392016,1.5281032959840797,4.059858552295348,3.1812934731221545,2.914876628424628,3.209430357453592,1.4197799743688726,1.7994643480316383,3.9378211283080153,5.273307119457519,4.368865556046266,2.736978619774209,4.078073249572674,4.242819962250823,4.358893516558192,3.47961016149591,3.809517149419401,2.1285596674997813,3.2922163826010094,2.7397744965522426,2.2423473892133448,3.39712727074184,4.142045676528795,1.0175035883662573,1.610060701103221,3.1653038764535157,1.32687462987051,3.7500907525765648,3.183982175846688,1.7629706618478256,1.9379241809074654,3.164065249475412
28,11.651478393317877,7.8506291214955315,2.095437472389562,10.11775161512881,7.913751848691932,6.22291585145959,89.90199609090966,8.219024990417584,11.650872335149252,8.826907927263933,1.3931663960516723,12.205644811359706,10.877783953463796,42.17022501988099,9.499317820898318,9.26363535741971,10.432881796992685,10.304013219583814,2.524248617095102,6.75860342374475,7.978662256840804,5.922037979170668,5.768232176183527,1.2685347919404817,7.346918086668288,6.585930620931868,13.451188509456943,12.028773955174586,10.60504768918916,10.28595909492937,2.564050991485436,7.032447127069304,7.793819894861673,4.97654007886547,15.020268564243935,2.2854637776695492,5.108850622269636,1.1276686005925363,2.648588985395033,4.022639950378105,3.1741855681110285,10.02811305280303,7.181415114228738,5.066577091000018,2.4022904472124593,4.965573794461434,6.645620427150947,8.279162668276632,14.373328188288324,3.6740992210582917,4.704779716167235,7.086976386211693,1.715690833863428,3.746531441925632,4.3015370801439285,8.805311890999471,4.029215059855678,2.754897379460631,2.5252997450090824,2.3287980803295687,3.8026255244901983,7.109488988849171,7.25338088921559,3.3131016854280917,4.48967037609564,5.559107460788647,4.0731849992704,3.4712472205586047,3.6968624125490623,12.697720227018152,7.096067664250737,4.161065070738038,1.2937642320510294,1.4777746287038176,10.34073292360512,3.2843811792095177,10.636203327985347,4.35729570190642,9.168463239153237,4.417137412169995,2.254922508088793,2.550184069317422,1.930740421448317
29,16.765289116712296,7.896529055193495,3.022869416565744,5.1167439268539905,10.058736026307914,9.33203077166652,80.70158972535907,18.929494319644572,8.663948155610347,8.086115559476688,4.804809478355124,10.687318019767407,14.650825043576878,57.8518382705408,11.176443923293094,13.844852549642868,6.209207483989471,5.261270038445554,9.427543562264919,7.998746548634874,9.042674793907493,3.0107033750157908,3.3955044081595602,5.651388584133682,7.354123968681553,7.682341130271698,6.235508619735472,17.52724527097842,10.146172448857168,9.752560868749795,8.090040229513573,2.960794727456891,0.9069712272188541,11.10528791866916,11.56873171045725,6.657530448269223,8.461789571562448,3.1593434892504777,4.540756661846125,6.776466940056486,6.0176968129359665,3.410031389288513,3.6819518919778695,3.592026219942371,3.9241538516793844,5.99796503781414,8.346200490246499,8.648871168560026,4.706880027932442,2.647991616179285,4.763698144893565,3.7488560221078884,7.991876395846023,4.7783060687845005,7.064820344837946,4.446968064199084,2.7437788901934614,2.2069380310722018,6.471076693759556,2.66601492891477,0.3276015408531637,4.048823045100386,6.396714118178679,3.796604554413853,2.7578554754460205,4.339333060804747,1.9621669647510172,1.593738602898243,6.697350763877035,5.413353618644799,6.58310443147301,7.214019328100572,4.581278607408098,4.062582042018696,3.7793878040027744,1.4496395316879536,0.702092865678749,2.5009753539517545,4.125486134471383,3.3693794816125164,4.188131354396302,4.5357206327575215,4.415959703608029
31,13.532676434010835,13.059102555414986,14.674455418250359,4.8234635724399535,10.396684572037381,8.768796641599558,88.78919158376554,14.180040262650305,14.009967914896821,10.690211407960476,15.574566299828255,6.337556153325914,19.606158851465835,36.04041633805554,13.126087441558775,21.470697009342047,8.250195060669517,11.643951088094342,6.68644202192063,10.203454913878636,6.324036009193131,14.324313184422925,6.8983961026038365,1.1129961370215762,7.332549057130821,6.647051209408968,3.421226203326068,4.867624988226329,9.06392234026301,4.77936729596981,7.2949905768050956,5.133618308106949,9.913249398023291,8.155352679699412,10.245477001993683,8.278081483748608,2.7156850370326473,3.7568679467216413,1.9804170022757333,1.164506012091129,3.7548481845790764,3.2671997516050784,3.6778218408350263,5.372772671440123,3.1407599575631293,5.303485585981297,3.3550060270009525,6.509402657848892,9.523982460726506,6.398647871498521,1.1685768990205219,5.9878909214503615,4.0013239167548305,0.7592151162786008,4.289547216657388,11.87134496439611,2.7180546052282457,2.328480836555977,2.3687002021740757,3.674734002224528,5.910010751377809,3.2686201335292218,4.109491165867804,2.706151414384742,2.4997129561888887,5.361844854981637,1.930717252942776,1.9766053188669692,10.479635887423553,5.299181168959159,3.563646043500454,3.451414979363499,0.9193106762633737,3.701132898309166,3.1991836792712056,0.8110755184478128,10.174721478221587,4.359882257802014,2.5849097561215615,2.519360945470794,0.2717614810002492,0.24478871683444245,6.204008773980765
32,12.639725670141674,8.8906760569164,3.4446122898656535,1.1965047330207679,6.936456159028586,14.780556946494654,90.58234087842098,13.33019168230724,11.927456922722941,5.422406386464395,5.215495712589705,9.062421709718071,16.183664490247324,40.44998725822776,15.598221980087073,11.051106993968489,5.081265925200232,9.31892690182536,9.828893041315759,6.956762768078959,1.8928329004840672,9.595547408553825,0.969701748351563,2.9721580543518935,6.290080695390531,5.3643387798397795,9.767507531770836,13.67242523736834,9.072246505740612,9.067175699226937,4.680878115959207,2.195472420759243,6.185336525171556,6.675035589818451,9.284555499148938,2.7137460557175306,4.111444617620165,5.689144557035765,2.7747174664291814,6.540364463740856,4.260054211516705,15.503250857940813,7.386799543420722,5.5632518353164855,5.4894187003123776,5.500755504529605,4.139571355893925,4.147553495929602,9.920638427606555,1.4476595006162054,3.4518862401202126,4.711530791709689,3.054784661157129,4.512324655782406,7.1478030628406835,8.510426878251248,1.9206752261700206,5.633391807983097,0.3905290992750241,3.0733051306555508,6.165355092914949,2.4916729001205824,13.107847508588318,7.213934776593939,2.3042132093086667,5.155953347814766,2.7729419836373213,3.116860373806338,4.933387075961223,6.30850582810075,2.671215221338734,5.689284507243375,2.5442088417782562,3.2093057658256607,6.7896734106725845,1.4892524120131787,12.027594765953873,1.5869788331005386,3.34473379029851,0.3045132679611554,1.752930390106224,6.120254591947053,3.7868950516971913
33,20.578546668332617,11.621609653164672,9.071370367926983,11.069337273000222,15.103738952979505,5.504962333529281,76.03012796541603,14.457606245992832,3.143569746607145,9.620586546318114,5.088210238506035,6.546863107985643,10.650343390475554,54.861979059448565,6.590450315134836,5.47915541871847,8.905311433943368,9.00582384183639,11.486737547038498,1.6289547688925274,17.42472987130279,9.684939500787676,6.564972364823865,4.467703638737512,5.32771931526284,15.33167965487053,7.3496992771026095,10.921557047188546,3.9525864426047623,3.1447489341512105,5.525419995836786,7.146029858227212,1.7826792706048138,10.867559590741893,12.599601570234096,2.9934149604039404,5.033773178649215,2.39733234613823,3.48227535653082,12.962297133317232,10.152208863689806,13.850398251351399,8.44279867022773,4.169200257246287,8.468007942009374,4.9218747077613365,5.470710979767323,16.27196168333684,11.697073511273278,7.7336869332930105,3.334461189082327,5.336770749185948,6.148445749204571,3.6380340034888747,4.15443285388855,14.798373028411582,5.654141711083091,4.183568430895625,2.8853152316695625,5.033209117602125,3.163113373978659,6.922397861939005,10.698535603206068,3.4465135711522956,2.8601917796863865,1.7225223125120832,4.659601318446923,4.690887212988752,3.8199114140737045,8.22016175917296,2.388466662799537,2.38572654492278,1.8857589236776964,0.777567306990424,3.419717843053315,4.454287078785262,8.368385556865414,6.829665660696032,3.11457701303876,1.5547751521237516,1.6964800737230927,1.4915748550549455,4.033082774264259
34,20.34711884116648,7.718514845528009,16.92397634126292,15.589466898243925,6.376635460663933,15.609557136419463,77.96234684515882,18.552635494323788,2.3196898558243833,15.603137080071345,9.114923978777618,1.5322563368730817,16.245924808159746,41.52627568120862,2.7550089749466578,3.180305261818496,13.22119196377557,1.9494988882689301,5.893819348146616,5.782860044734815,18.78971290201582,18.081155755525558,7.0065965370810614,7.969503156526621,8.795198484703485,2.93709915874405,1.5912364177555036,3.6926408238214203,6.047991762586649,8.6938191695033,3.970243041171674,1.9949456672612624,5.3592302960010425,14.518454186931297,6.598695331882723,6.232757748323041,3.3372205129463746,0.3830713655380819,5.67731486221663,6.202973077629869,12.539231996454339,25.225517720753363,11.023729531785191,9.54432274743713,9.770566856803297,9.955081309244658,0.39533455151027885,13.356763072870084,6.86056499509729,3.619760292859052,5.2102287003651995,4.779532549992184,9.202024664222703,3.1295373116562932,2.266968041247237,8.826010762697482,2.720483791779233,5.074085777183085,5.911155309808715,5.028921396342149,4.814377863315155,3.479850154230228,2.4070052499133676,1.686270340780784,5.573120831066515,5.552234275733536,6.603890986306988,0.6513452385405377,2.6313145073539044,9.724580663718163,2.2657750079669365,5.305628493340111,4.852612180499667,3.746184251322279,4.338052366198598,3.3176730642899055,8.291401661993946,3.650841663806328,4.726423478924537,0.9733785379973016,3.707026628823295,2.9134682725971905,9.927659221461234
37,8.341908042030514,10.26339486512518,12.814345494429821,11.734112821688125,8.827337351056652,12.88223778904871,71.82913443647222,2.5846657671874707,16.081878197709923,6.802086229543775,3.5803206120901505,12.185437965409337,18.66140935238378,41.199219459298,18.466732802755445,5.779278878784097,13.369251667300452,9.753286940493934,15.37212638937526,10.324940575049084,14.553845051349239,13.031986022015191,16.00329613583934,10.252662329029416,6.085724330638334,2.983134991782961,5.686873806942726,25.41876083495582,20.415502415859926,6.37979405110019,7.371205796275302,11.87971164102391,9.625621413828721,11.275819377358872,9.043073673762446,7.50319039616708,9.41330771518313,2.685152895632433,3.290070184709947,3.173230697863388,3.9867773754270615,12.804331299086021,9.712689591400434,1.5339539568725618,7.02229029214572,6.863436327475623,3.9386507827337174,14.86062464765108,3.2043729738942903,6.796571111412036,7.6208047740558476,4.08357843968526,12.976273409957535,12.38830100771012,3.8005677599577297,10.578146751750127,5.142326789738021,8.771763009898928,7.446439770831145,4.374755973057166,2.6574148259101626,7.374783051113123,6.209251012676544,6.024451667540657,6.255338433656295,9.120987431399195,1.5554479082347457,2.7894655896320733,0.986616106391134,4.271449948466422,6.865924248764644,1.0321935707840217,11.55398375206977,6.849465543249441,9.269773030739788,6.0506680525735,1.285887053715635,0.857010531418,3.2027605289323526,4.48898982756757,5.946481309313278,1.8886815605056957,7.043235730280441
